name,state,latitude,longitude,population,timezone,search_name
Rāni Khera,Delhi,28.70604,77.02584,16402,Asia/Kolkata,rāni khera delhi
Bhainsdehi,Madhya Pradesh,21.64491,77.63023,16400,Asia/Kolkata,bhainsdehi madhya pradesh
Kankauli,Maharashtra,16.26609,73.71217,16398,Asia/Kolkata,kankauli maharashtra
Gokavaram,Andhra Pradesh,17.25823,81.84985,16389,Asia/Kolkata,gokavaram andhra pradesh
Padampur,Odisha,20.99932,83.06325,16387,Asia/Kolkata,padampur odisha
Curti,Goa,15.41667,74.01667,16385,Asia/Kolkata,curti goa
Nambiyūr,Tamil Nadu,11.35811,77.32115,16379,Asia/Kolkata,nambiyūr tamil nadu
Lochapada,Odisha,19.32873,84.80065,16377,Asia/Kolkata,lochapada odisha
Bargūr,Tamil Nadu,12.54288,78.35735,16366,Asia/Kolkata,bargūr tamil nadu
Dharampuri,Madhya Pradesh,22.14951,75.34439,16363,Asia/Kolkata,dharampuri madhya pradesh
Shopian,Jammu and Kashmir,33.71723,74.83413,16360,Asia/Kolkata,shopian jammu and kashmir
Mūllānpur,Punjab,30.85457,75.66089,16356,Asia/Kolkata,mūllānpur punjab
Ūttukuli,Tamil Nadu,10.65193,76.9778,16354,Asia/Kolkata,ūttukuli tamil nadu
Kandāri,Maharashtra,21.06076,75.8098,16353,Asia/Kolkata,kandāri maharashtra
Khada,Uttar Pradesh,27.18333,83.88333,16350,Asia/Kolkata,khada uttar pradesh
Jasidih,Unknown,24.51379,86.64576,16338,Asia/Kolkata,jasidih unknown
Kargil,Ladakh,34.55765,76.12622,16338,Asia/Kolkata,kargil ladakh
Kotapārh,Unknown,19.14256,82.32536,16326,Asia/Kolkata,kotapārh unknown
Tikri Kalān,Delhi,28.68355,76.97007,16313,Asia/Kolkata,tikri kalān delhi
Chākuliā,Unknown,22.48301,86.71793,16306,Asia/Kolkata,chākuliā unknown
Shāhgarh,Madhya Pradesh,24.31365,79.11806,16300,Asia/Kolkata,shāhgarh madhya pradesh
Kadamakudi,Kerala,10.06416,76.24565,16295,Asia/Kolkata,kadamakudi kerala
Annāmalainagar,Tamil Nadu,11.4,79.73333,16289,Asia/Kolkata,annāmalainagar tamil nadu
Āmbāsa,Tripura,23.936,91.85436,16285,Asia/Kolkata,āmbāsa tripura
Arumanai,Tamil Nadu,8.36696,77.24333,16283,Asia/Kolkata,arumanai tamil nadu
Anandpur,Punjab,31.23926,76.50253,16282,Asia/Kolkata,anandpur punjab
Omalur,Tamil Nadu,11.74099,78.04559,16279,Asia/Kolkata,omalur tamil nadu
Hatti,Karnataka,16.19836,76.66037,16278,Asia/Kolkata,hatti karnataka
Chennimalai,Tamil Nadu,11.16378,77.60388,16268,Asia/Kolkata,chennimalai tamil nadu
Madukkūr,Tamil Nadu,10.48098,79.39939,16266,Asia/Kolkata,madukkūr tamil nadu
Bahula,West Bengal,23.65176,87.16475,16264,Asia/Kolkata,bahula west bengal
Ayyampettāi,Tamil Nadu,10.90141,79.17984,16263,Asia/Kolkata,ayyampettāi tamil nadu
Naroli,52,20.27354,72.94167,16260,Asia/Kolkata,naroli 52
Nūh,Gujarat,28.10296,77.00144,16260,Asia/Kolkata,nūh gujarat
Thimiri,Tamil Nadu,12.82828,79.30792,16246,Asia/Kolkata,thimiri tamil nadu
Ellakkudi,Tamil Nadu,10.80603,78.75031,16244,Asia/Kolkata,ellakkudi tamil nadu
Kamalganj,Uttar Pradesh,27.26181,79.63134,16222,Asia/Kolkata,kamalganj uttar pradesh
Bhikangaon,Madhya Pradesh,21.86764,75.96391,16217,Asia/Kolkata,bhikangaon madhya pradesh
Neelagiri,Tamil Nadu,10.75943,79.09337,16197,Asia/Kolkata,neelagiri tamil nadu
Jalakandapuram,Tamil Nadu,11.69779,77.87298,16184,Asia/Kolkata,jalakandapuram tamil nadu
Mullānwāla,Punjab,31.06189,74.82277,16183,Asia/Kolkata,mullānwāla punjab
Pandaria,Unknown,22.22495,81.40994,16165,Asia/Kolkata,pandaria unknown
Thiruvaiyaru,Tamil Nadu,10.88405,79.10362,16164,Asia/Kolkata,thiruvaiyaru tamil nadu
Elandakuttai,Tamil Nadu,11.40598,77.77501,16160,Asia/Kolkata,elandakuttai tamil nadu
Sānwer,Madhya Pradesh,22.97415,75.8271,16150,Asia/Kolkata,sānwer madhya pradesh
Nallavila,Tamil Nadu,8.20549,77.34439,16138,Asia/Kolkata,nallavila tamil nadu
Kāmayakkavundanpatti,Tamil Nadu,9.73861,77.31999,16134,Asia/Kolkata,kāmayakkavundanpatti tamil nadu
Bījāpur,Unknown,18.79387,80.81599,16129,Asia/Kolkata,bījāpur unknown
Kuthalam,Tamil Nadu,11.07431,79.56222,16125,Asia/Kolkata,kuthalam tamil nadu
Chengalam,Kerala,9.59657,76.46776,16111,Asia/Kolkata,chengalam kerala
Cherukunnu,Kerala,11.99564,75.28717,16111,Asia/Kolkata,cherukunnu kerala
Kuda,Nagaland,25.89086,93.7388,16108,Asia/Kolkata,kuda nagaland
Chevvoor,Kerala,10.45862,76.2088,16086,Asia/Kolkata,chevvoor kerala
Vāniyamkulam,Kerala,10.78303,76.33358,16085,Asia/Kolkata,vāniyamkulam kerala
Tevāram,Tamil Nadu,9.89666,77.28092,16079,Asia/Kolkata,tevāram tamil nadu
Bhiloda,Goa,23.7676,73.24704,16074,Asia/Kolkata,bhiloda goa
Shāhi,Uttar Pradesh,28.55023,79.31761,16064,Asia/Kolkata,shāhi uttar pradesh
Kedia,Unknown,23.79454,85.58724,16054,Asia/Kolkata,kedia unknown
Simga,Unknown,21.6281,81.70376,16027,Asia/Kolkata,simga unknown
Kandamkunnu,Kerala,11.86948,75.58079,16025,Asia/Kolkata,kandamkunnu kerala
Kudāl,Maharashtra,16.01148,73.68867,16015,Asia/Kolkata,kudāl maharashtra
Utnūr,Telangana,19.36798,78.77608,16005,Asia/Kolkata,utnūr telangana
Hindoria,Madhya Pradesh,23.90345,79.56861,16001,Asia/Kolkata,hindoria madhya pradesh
Betma,Madhya Pradesh,22.68653,75.61456,15999,Asia/Kolkata,betma madhya pradesh
Vellakkinar,Tamil Nadu,11.07364,76.95663,15998,Asia/Kolkata,vellakkinar tamil nadu
Kappiyara,Tamil Nadu,8.24661,77.26171,15998,Asia/Kolkata,kappiyara tamil nadu
Balaungi,Punjab,30.73058,76.69368,15982,Asia/Kolkata,balaungi punjab
Hājo,Arunachal Pradesh,26.2452,91.52525,15977,Asia/Kolkata,hājo arunachal pradesh
Māliya,Goa,23.09296,70.75885,15964,Asia/Kolkata,māliya goa
Kombai,Tamil Nadu,9.84745,77.29603,15960,Asia/Kolkata,kombai tamil nadu
Asāra,Uttar Pradesh,29.24714,77.30886,15959,Asia/Kolkata,asāra uttar pradesh
Koothappar,Tamil Nadu,10.79709,78.79231,15943,Asia/Kolkata,koothappar tamil nadu
Udalguri,Arunachal Pradesh,26.75367,92.10215,15935,Asia/Kolkata,udalguri arunachal pradesh
Vaso,Goa,22.66079,72.75519,15934,Asia/Kolkata,vaso goa
Chānasma,Goa,23.71472,72.11279,15932,Asia/Kolkata,chānasma goa
Boothapandi,Tamil Nadu,8.26586,77.44606,15931,Asia/Kolkata,boothapandi tamil nadu
Bharanikāvu Tekku,Kerala,9.18485,76.56076,15922,Asia/Kolkata,bharanikāvu tekku kerala
Rura,Uttar Pradesh,26.49001,79.90108,15908,Asia/Kolkata,rura uttar pradesh
Bunjwah,Jammu and Kashmir,33.14584,75.9479,15899,Asia/Kolkata,bunjwah jammu and kashmir
Chandia,Madhya Pradesh,23.65647,80.70911,15891,Asia/Kolkata,chandia madhya pradesh
Vijayapuri North,Telangana,16.58534,79.32046,15887,Asia/Kolkata,vijayapuri north telangana
Khaniādhāna,Madhya Pradesh,25.02983,78.12709,15877,Asia/Kolkata,khaniādhāna madhya pradesh
Kannampālaiyam,Tamil Nadu,10.99544,77.09904,15868,Asia/Kolkata,kannampālaiyam tamil nadu
Pipraich,Uttar Pradesh,26.82745,83.52632,15856,Asia/Kolkata,pipraich uttar pradesh
Abhayāpuri,Arunachal Pradesh,26.32255,90.68526,15847,Asia/Kolkata,abhayāpuri arunachal pradesh
Srivaikuntam,Tamil Nadu,8.62931,77.91281,15847,Asia/Kolkata,srivaikuntam tamil nadu
Sunel,Rajasthan,24.37065,75.95708,15840,Asia/Kolkata,sunel rajasthan
Sisauli,Uttar Pradesh,29.41386,77.4689,15837,Asia/Kolkata,sisauli uttar pradesh
Unhel,Madhya Pradesh,23.33794,75.55931,15837,Asia/Kolkata,unhel madhya pradesh
Marattakara,Kerala,10.47327,76.25577,15817,Asia/Kolkata,marattakara kerala
Vadakkēkkād,Kerala,10.66354,76.00326,15811,Asia/Kolkata,vadakkēkkād kerala
Domchānch,Unknown,24.47484,85.69213,15809,Asia/Kolkata,domchānch unknown
Molakālumuru,Karnataka,14.71783,76.74677,15797,Asia/Kolkata,molakālumuru karnataka
Jalda,Odisha,22.1872,84.84359,15789,Asia/Kolkata,jalda odisha
Jodiya Bandar,Goa,22.71667,70.28333,15788,Asia/Kolkata,jodiya bandar goa
Dera Colliery Township,Odisha,20.95283,85.17174,15787,Asia/Kolkata,dera colliery township odisha
Holalkere,Karnataka,14.04295,76.18496,15783,Asia/Kolkata,holalkere karnataka
Dumra,Bihar,26.56708,85.5204,15778,Asia/Kolkata,dumra bihar
Mennānyam,Kerala,11.5579,75.75964,15768,Asia/Kolkata,mennānyam kerala
Sonpet,Maharashtra,19.02594,76.47394,15765,Asia/Kolkata,sonpet maharashtra
Binika,Odisha,21.02626,83.81197,15765,Asia/Kolkata,binika odisha
Dhārni,Madhya Pradesh,21.55333,76.88972,15761,Asia/Kolkata,dhārni madhya pradesh
Bāngarda,Madhya Pradesh,22.7592,75.79536,15761,Asia/Kolkata,bāngarda madhya pradesh
Thandla,Madhya Pradesh,23.00959,74.57747,15756,Asia/Kolkata,thandla madhya pradesh
Khuldābād,Maharashtra,20.00671,75.19245,15749,Asia/Kolkata,khuldābād maharashtra
Elumalai,Tamil Nadu,9.86501,77.69923,15746,Asia/Kolkata,elumalai tamil nadu
Khetia,Maharashtra,21.67124,74.58535,15744,Asia/Kolkata,khetia maharashtra
Bhudgaon,Maharashtra,16.90742,74.59954,15738,Asia/Kolkata,bhudgaon maharashtra
Khusropur,Bihar,25.48174,85.38492,15731,Asia/Kolkata,khusropur bihar
Yerkhera,Maharashtra,21.21649,79.18545,15727,Asia/Kolkata,yerkhera maharashtra
Khatīma,Uttarakhand,28.92134,79.97075,15714,Asia/Kolkata,khatīma uttarakhand
Dāpoli,Maharashtra,17.75927,73.18816,15713,Asia/Kolkata,dāpoli maharashtra
Bari Sādri,Rajasthan,24.41339,74.47331,15713,Asia/Kolkata,bari sādri rajasthan
Kumārapālaiyam,Tamil Nadu,11.5021,77.25554,15706,Asia/Kolkata,kumārapālaiyam tamil nadu
Kabilpor,Goa,20.95078,72.9583,15699,Asia/Kolkata,kabilpor goa
Periyapatti,Tamil Nadu,11.20516,78.15118,15690,Asia/Kolkata,periyapatti tamil nadu
Yamjāl,Telangana,17.26944,78.57667,15689,Asia/Kolkata,yamjāl telangana
Rāhon,Punjab,31.05275,76.11907,15676,Asia/Kolkata,rāhon punjab
Vadakāncheri,Kerala,10.66039,76.24656,15674,Asia/Kolkata,vadakāncheri kerala
Bagar,Rajasthan,28.18784,75.50012,15670,Asia/Kolkata,bagar rajasthan
Manaveli,Puducherry,11.89091,79.81037,15666,Asia/Kolkata,manaveli puducherry
Manthani,Telangana,18.65087,79.66501,15661,Asia/Kolkata,manthani telangana
Vidyavihar,Rajasthan,28.36812,75.58398,15644,Asia/Kolkata,vidyavihar rajasthan
Neb Sarai,Delhi,28.50841,77.20063,15640,Asia/Kolkata,neb sarai delhi
Lakhipur,Arunachal Pradesh,26.03001,90.30611,15633,Asia/Kolkata,lakhipur arunachal pradesh
Panangad,Kerala,10.27284,76.17475,15630,Asia/Kolkata,panangad kerala
Chokkanāthapuram,Tamil Nadu,9.99207,77.35657,15625,Asia/Kolkata,chokkanāthapuram tamil nadu
Kamatgi,Maharashtra,16.07786,75.81321,15620,Asia/Kolkata,kamatgi maharashtra
Khūtār,Uttar Pradesh,28.20307,80.27046,15618,Asia/Kolkata,khūtār uttar pradesh
Sātalkheri,Rajasthan,24.65218,75.99826,15617,Asia/Kolkata,sātalkheri rajasthan
Maval,Maharashtra,18.75527,73.44428,15612,Asia/Kolkata,maval maharashtra
Kasāra,Maharashtra,19.6451,73.47434,15611,Asia/Kolkata,kasāra maharashtra
Baben,Goa,21.13725,73.09647,15610,Asia/Kolkata,baben goa
Nārāyankher,Telangana,18.03413,77.77284,15610,Asia/Kolkata,nārāyankher telangana
Agaram,Tamil Nadu,10.44325,77.94848,15610,Asia/Kolkata,agaram tamil nadu
Salangaippālaiyam,Tamil Nadu,11.42599,77.57074,15609,Asia/Kolkata,salangaippālaiyam tamil nadu
Baberu,Uttar Pradesh,25.54711,80.70443,15607,Asia/Kolkata,baberu uttar pradesh
Danta,Rajasthan,27.29636,75.18665,15594,Asia/Kolkata,danta rajasthan
Bādshāhpur,Gujarat,28.39317,77.04919,15593,Asia/Kolkata,bādshāhpur gujarat
Haripād,Kerala,9.28358,76.45519,15588,Asia/Kolkata,haripād kerala
Gulgam,Jammu and Kashmir,34.55005,74.21729,15587,Asia/Kolkata,gulgam jammu and kashmir
Kuchinda,Odisha,21.74356,84.34848,15576,Asia/Kolkata,kuchinda odisha
Kompalli,Telangana,17.54499,78.48836,15575,Asia/Kolkata,kompalli telangana
Husainpur,Punjab,31.31185,75.32172,15575,Asia/Kolkata,husainpur punjab
Kalher,Maharashtra,19.24724,73.01515,15573,Asia/Kolkata,kalher maharashtra
Toshām,Gujarat,28.86993,75.9165,15559,Asia/Kolkata,toshām gujarat
Ponmana,Tamil Nadu,8.35525,77.3283,15554,Asia/Kolkata,ponmana tamil nadu
Sanjan,Goa,20.19165,72.81827,15544,Asia/Kolkata,sanjan goa
Bilsanda,Uttar Pradesh,28.24341,79.95135,15538,Asia/Kolkata,bilsanda uttar pradesh
Leteri,Madhya Pradesh,24.05979,77.40858,15519,Asia/Kolkata,leteri madhya pradesh
Vettavalam,Tamil Nadu,12.10769,79.24516,15506,Asia/Kolkata,vettavalam tamil nadu
Mani Mājra,Gujarat,30.71397,76.83824,15489,Asia/Kolkata,mani mājra gujarat
Kurwai,Madhya Pradesh,24.11722,78.03833,15487,Asia/Kolkata,kurwai madhya pradesh
Taranagar,Tripura,23.96877,91.37081,15481,Asia/Kolkata,taranagar tripura
Kosigi,Andhra Pradesh,15.8551,77.24463,15455,Asia/Kolkata,kosigi andhra pradesh
Brāhmanān di Bāri,Jammu and Kashmir,32.64398,74.91099,15453,Asia/Kolkata,brāhmanān di bāri jammu and kashmir
Tindal,Tamil Nadu,11.31691,77.67422,15440,Asia/Kolkata,tindal tamil nadu
Kalugumalai,Tamil Nadu,9.14941,77.70569,15423,Asia/Kolkata,kalugumalai tamil nadu
Tīrthahalli,Karnataka,13.68835,75.24548,15422,Asia/Kolkata,tīrthahalli karnataka
Ajeetgarh,Rajasthan,27.41933,75.82143,15414,Asia/Kolkata,ajeetgarh rajasthan
Parvatsar,Rajasthan,26.88604,74.76602,15405,Asia/Kolkata,parvatsar rajasthan
Kachhwa,Uttar Pradesh,25.20615,82.71442,15381,Asia/Kolkata,kachhwa uttar pradesh
Rāmachandrapuran,Telangana,17.51258,78.28854,15381,Asia/Kolkata,rāmachandrapuran telangana
Rāmpur,Odisha,21.07351,84.34095,15379,Asia/Kolkata,rāmpur odisha
Sāyla,Goa,22.54925,71.48324,15376,Asia/Kolkata,sāyla goa
Seoni Chhapāra,Madhya Pradesh,22.39388,79.54236,15371,Asia/Kolkata,seoni chhapāra madhya pradesh
Purushottampur,Odisha,19.52024,84.88514,15366,Asia/Kolkata,purushottampur odisha
Bāh,Uttar Pradesh,26.86912,78.59385,15359,Asia/Kolkata,bāh uttar pradesh
Kanhirode,Kerala,11.91842,75.4645,15353,Asia/Kolkata,kanhirode kerala
Davorlim,Goa,15.27221,73.99242,15350,Asia/Kolkata,davorlim goa
Dornakal,Telangana,17.44475,80.14905,15350,Asia/Kolkata,dornakal telangana
Morampudi,Andhra Pradesh,16.98005,81.83715,15346,Asia/Kolkata,morampudi andhra pradesh
Penha de França,Goa,15.51705,73.83537,15342,Asia/Kolkata,penha de frança goa
Kanchanpur,Tripura,24.03592,92.19959,15341,Asia/Kolkata,kanchanpur tripura
Badgām,Jammu and Kashmir,34.01524,74.72074,15338,Asia/Kolkata,badgām jammu and kashmir
Pappinivattom,Kerala,10.29372,76.15835,15336,Asia/Kolkata,pappinivattom kerala
Pālaiyam,Tamil Nadu,10.72561,78.13538,15336,Asia/Kolkata,pālaiyam tamil nadu
Mīrganj,Uttar Pradesh,28.54012,79.20817,15335,Asia/Kolkata,mīrganj uttar pradesh
Kushālnagar,Karnataka,12.45795,75.95904,15326,Asia/Kolkata,kushālnagar karnataka
Dārāsuram,Tamil Nadu,10.9499,79.35607,15326,Asia/Kolkata,dārāsuram tamil nadu
Sayan,Goa,21.31977,72.88167,15324,Asia/Kolkata,sayan goa
Bhauri,Rajasthan,24.66094,72.91401,15312,Asia/Kolkata,bhauri rajasthan
Kāthor,Goa,21.28854,72.9407,15311,Asia/Kolkata,kāthor goa
Villukuri,Tamil Nadu,8.2226,77.37323,15304,Asia/Kolkata,villukuri tamil nadu
Bāonlī,Rajasthan,26.32611,76.22829,15300,Asia/Kolkata,bāonlī rajasthan
Bāntva,Goa,21.48815,70.07576,15291,Asia/Kolkata,bāntva goa
Chimbel,Goa,15.49261,73.87474,15289,Asia/Kolkata,chimbel goa
Dalkola,West Bengal,25.87577,87.84009,15285,Asia/Kolkata,dalkola west bengal
Srīvardhan,Maharashtra,18.04592,73.01552,15279,Asia/Kolkata,srīvardhan maharashtra
Vilattikulam,Tamil Nadu,9.13227,78.16635,15277,Asia/Kolkata,vilattikulam tamil nadu
Koratagere,Karnataka,13.522,77.2373,15265,Asia/Kolkata,koratagere karnataka
Thekkumkara,Kerala,10.28194,76.21322,15258,Asia/Kolkata,thekkumkara kerala
Bommasandra Industrial Area,Karnataka,12.81774,77.68415,15254,Asia/Kolkata,bommasandra industrial area karnataka
Kudali,Kerala,11.91982,75.47218,15236,Asia/Kolkata,kudali kerala
Yadagirigutta,Telangana,17.58894,78.94336,15232,Asia/Kolkata,yadagirigutta telangana
Mūlanūr,Tamil Nadu,10.79426,77.7115,15223,Asia/Kolkata,mūlanūr tamil nadu
Ichhāwar,Madhya Pradesh,23.02816,77.01729,15221,Asia/Kolkata,ichhāwar madhya pradesh
Sāram,Unknown,23.76254,85.83003,15212,Asia/Kolkata,sāram unknown
Jugiāl,Punjab,32.36839,75.67819,15210,Asia/Kolkata,jugiāl punjab
Goniāna Mandi,Punjab,30.31679,74.91254,15208,Asia/Kolkata,goniāna mandi punjab
Gangolli,Karnataka,13.65024,74.67072,15200,Asia/Kolkata,gangolli karnataka
R.S. Pora,Jammu and Kashmir,32.60591,74.7334,15197,Asia/Kolkata,r.s. pora jammu and kashmir
Niz-Hajo,Arunachal Pradesh,26.24942,91.5243,15188,Asia/Kolkata,niz-hajo arunachal pradesh
Kīlattingal,Kerala,8.69264,76.79332,15185,Asia/Kolkata,kīlattingal kerala
Kangeyanallur,Tamil Nadu,12.95081,79.15062,15177,Asia/Kolkata,kangeyanallur tamil nadu
Buguda,Odisha,19.80806,84.79084,15176,Asia/Kolkata,buguda odisha
Khāpa,Maharashtra,21.42243,78.98168,15175,Asia/Kolkata,khāpa maharashtra
Petlāwad,Madhya Pradesh,23.01102,74.79772,15174,Asia/Kolkata,petlāwad madhya pradesh
Mahabalipuram,Tamil Nadu,12.62091,80.19331,15172,Asia/Kolkata,mahabalipuram tamil nadu
Ghantapada,Odisha,20.93453,85.18788,15169,Asia/Kolkata,ghantapada odisha
Sultan Pur,Delhi,28.49555,77.16112,15160,Asia/Kolkata,sultan pur delhi
Lormi,Unknown,22.27434,81.70181,15156,Asia/Kolkata,lormi unknown
Ottakkadai,Tamil Nadu,9.95795,78.18863,15152,Asia/Kolkata,ottakkadai tamil nadu
Korwai,Madhya Pradesh,24.11774,78.04007,15136,Asia/Kolkata,korwai madhya pradesh
Kenda,West Bengal,23.1959,86.51499,15131,Asia/Kolkata,kenda west bengal
Pupri,Bihar,26.47079,85.70311,15129,Asia/Kolkata,pupri bihar
Karamuck,Kerala,10.48421,76.10445,15129,Asia/Kolkata,karamuck kerala
Āyikudi,Tamil Nadu,9.00322,77.34494,15129,Asia/Kolkata,āyikudi tamil nadu
Shrivardhan,Maharashtra,18.05318,73.0011,15123,Asia/Kolkata,shrivardhan maharashtra
Saligram,Karnataka,13.49908,74.70943,15123,Asia/Kolkata,saligram karnataka
Garot,Madhya Pradesh,24.32342,75.65204,15122,Asia/Kolkata,garot madhya pradesh
Phek,Manipur,25.66667,94.5,15118,Asia/Kolkata,phek manipur
Sorada,Odisha,19.76082,84.42997,15117,Asia/Kolkata,sorada odisha
Kizhariyūr,Kerala,11.4982,75.68069,15116,Asia/Kolkata,kizhariyūr kerala
Kharhiāl,Odisha,20.28845,82.7606,15087,Asia/Kolkata,kharhiāl odisha
Tirunāgeswaram,Tamil Nadu,10.96464,79.4293,15082,Asia/Kolkata,tirunāgeswaram tamil nadu
Naraini,Madhya Pradesh,25.19033,80.475,15077,Asia/Kolkata,naraini madhya pradesh
Lālpur,Goa,22.19073,69.96351,15076,Asia/Kolkata,lālpur goa
Amīngarh,Karnataka,16.05662,75.94773,15073,Asia/Kolkata,amīngarh karnataka
Panth Pīplia,Madhya Pradesh,24.19511,75.00603,15070,Asia/Kolkata,panth pīplia madhya pradesh
Usehat,Uttar Pradesh,27.79796,79.23763,15068,Asia/Kolkata,usehat uttar pradesh
Ālūr,Tamil Nadu,8.19311,77.36428,15063,Asia/Kolkata,ālūr tamil nadu
Pachperwa,Uttar Pradesh,27.51234,82.64297,15056,Asia/Kolkata,pachperwa uttar pradesh
Sumbal,Jammu and Kashmir,34.23072,74.6472,15041,Asia/Kolkata,sumbal jammu and kashmir
Misrikh,Uttar Pradesh,27.43137,80.53157,15007,Asia/Kolkata,misrikh uttar pradesh
Ūn,Uttar Pradesh,29.58479,77.2554,15007,Asia/Kolkata,ūn uttar pradesh
Kāveripatnam,Tamil Nadu,12.42186,78.2188,15006,Asia/Kolkata,kāveripatnam tamil nadu
Ahwa,Goa,20.75718,73.68626,15004,Asia/Kolkata,ahwa goa
Chakia,Uttar Pradesh,25.04891,83.22155,14999,Asia/Kolkata,chakia uttar pradesh
Loniya,Madhya Pradesh,22.06178,78.91258,14989,Asia/Kolkata,loniya madhya pradesh
Vagator,Goa,15.59766,73.74496,14986,Asia/Kolkata,vagator goa
Mukkūdal,Tamil Nadu,8.74312,77.5225,14983,Asia/Kolkata,mukkūdal tamil nadu
Chingoli,Kerala,9.25035,76.45197,14981,Asia/Kolkata,chingoli kerala
Perole,Kerala,12.25729,75.1393,14965,Asia/Kolkata,perole kerala
Churhat,Madhya Pradesh,24.42743,81.66948,14962,Asia/Kolkata,churhat madhya pradesh
Bhucho Mandi,Punjab,30.21287,75.09688,14961,Asia/Kolkata,bhucho mandi punjab
Pandavarmangalam,Tamil Nadu,9.15332,77.88175,14954,Asia/Kolkata,pandavarmangalam tamil nadu
Sārangarh,Unknown,21.58614,83.0785,14954,Asia/Kolkata,sārangarh unknown
Mohiuddinnagar,Bihar,25.57374,85.66944,14938,Asia/Kolkata,mohiuddinnagar bihar
Chowwara,Kerala,10.12707,76.3871,14933,Asia/Kolkata,chowwara kerala
Yellāreddi,Telangana,18.19433,78.01777,14923,Asia/Kolkata,yellāreddi telangana
Biloli,Maharashtra,18.77385,77.72463,14923,Asia/Kolkata,biloli maharashtra
Kunnumma,Kerala,9.35672,76.41343,14918,Asia/Kolkata,kunnumma kerala
Maurānwān,Uttar Pradesh,26.42876,80.88008,14916,Asia/Kolkata,maurānwān uttar pradesh
Tāl,Madhya Pradesh,23.71979,75.38514,14913,Asia/Kolkata,tāl madhya pradesh
Diyodar,Goa,24.10871,71.77401,14912,Asia/Kolkata,diyodar goa
Thottiyam,Tamil Nadu,10.98998,78.33411,14909,Asia/Kolkata,thottiyam tamil nadu
Shelar,Maharashtra,19.32216,73.0677,14899,Asia/Kolkata,shelar maharashtra
Mehnagar,Uttar Pradesh,25.87889,83.11611,14897,Asia/Kolkata,mehnagar uttar pradesh
New Bongaigaon Railway Colony,Arunachal Pradesh,26.47716,90.53598,14896,Asia/Kolkata,new bongaigaon railway colony arunachal pradesh
Pānchgani,Maharashtra,17.92449,73.8008,14894,Asia/Kolkata,pānchgani maharashtra
Ghitorni,Delhi,28.49478,77.14403,14893,Asia/Kolkata,ghitorni delhi
Nawānshahr,Jammu and Kashmir,32.76505,74.52772,14884,Asia/Kolkata,nawānshahr jammu and kashmir
Bārālotā,Unknown,24.04017,84.08065,14880,Asia/Kolkata,bārālotā unknown
Palanisettipatti,Tamil Nadu,9.99976,77.46407,14879,Asia/Kolkata,palanisettipatti tamil nadu
Wangoi,Manipur,24.67486,93.89994,14878,Asia/Kolkata,wangoi manipur
Kalas,Maharashtra,18.17241,74.79045,14858,Asia/Kolkata,kalas maharashtra
Utrān,Goa,21.23333,72.86667,14855,Asia/Kolkata,utrān goa
Khānpur,Rajasthan,24.73241,76.39601,14854,Asia/Kolkata,khānpur rajasthan
Pelāwāl,Unknown,24.01582,85.33787,14848,Asia/Kolkata,pelāwāl unknown
Fatehgarh,Uttar Pradesh,27.36409,79.63111,14847,Asia/Kolkata,fatehgarh uttar pradesh
Kunjānpālaiyam,Tamil Nadu,11.58633,77.80112,14834,Asia/Kolkata,kunjānpālaiyam tamil nadu
Sādhaura,Gujarat,30.38541,77.22199,14818,Asia/Kolkata,sādhaura gujarat
Sidhpura,Uttar Pradesh,27.63312,78.86918,14815,Asia/Kolkata,sidhpura uttar pradesh
Yelbarga,Karnataka,15.61545,76.01184,14814,Asia/Kolkata,yelbarga karnataka
Khargāpur,Madhya Pradesh,24.823,79.144,14813,Asia/Kolkata,khargāpur madhya pradesh
Sayalgudi,Tamil Nadu,9.16925,78.44702,14801,Asia/Kolkata,sayalgudi tamil nadu
Quepem,Goa,15.2128,74.0772,14795,Asia/Kolkata,quepem goa
Nirsā,Unknown,23.78438,86.70692,14794,Asia/Kolkata,nirsā unknown
Mudukulathur,Tamil Nadu,9.34169,78.51388,14789,Asia/Kolkata,mudukulathur tamil nadu
Bānkner,Delhi,28.85252,77.07869,14788,Asia/Kolkata,bānkner delhi
Somāmpālaiyam,Tamil Nadu,11.04843,76.8973,14787,Asia/Kolkata,somāmpālaiyam tamil nadu
Suhāgi,Madhya Pradesh,23.2206,79.95691,14787,Asia/Kolkata,suhāgi madhya pradesh
Obra,Bihar,24.89103,84.37423,14786,Asia/Kolkata,obra bihar
Thiruvidaimaruthur,Tamil Nadu,10.99857,79.45227,14786,Asia/Kolkata,thiruvidaimaruthur tamil nadu
Soyatkalan,Madhya Pradesh,24.1886,76.1778,14781,Asia/Kolkata,soyatkalan madhya pradesh
Jetalsar,Goa,21.70891,70.57695,14771,Asia/Kolkata,jetalsar goa
Kondalwādi,Maharashtra,18.80727,77.77031,14770,Asia/Kolkata,kondalwādi maharashtra
Siddāpur,Karnataka,14.34322,74.894,14769,Asia/Kolkata,siddāpur karnataka
Kottaiyūr,Tamil Nadu,10.10956,78.7956,14766,Asia/Kolkata,kottaiyūr tamil nadu
Meethari Marwar,Rajasthan,27.57615,74.68661,14760,Asia/Kolkata,meethari marwar rajasthan
